Imports,Net Electric,Gross Electric,Recirc Power,Salt Heating,Fixed plant power,Var plant power,Reactor Thermal power,Turbine Thermal input,Tritium inventory,Tritium exports,Deuterium inventory,Deuterium imports,Commitment State,,Net+Recirc-Gross,Recirc-heating-fixed-var-magnet
1.99E-05,1113.04791,2429.496385,1316.448475,22.38691935,365.3032856,507.7059106,6092.473364,6073.740963,0.336024803,4689.568397,0.295289632,4586.053014,36.53032856,,,
1.99E-05,1274.934032,2629.546508,1354.612476,22.36398523,361.8113124,549.3848183,6592.620457,6573.866269,0.349700142,4628.041569,0.28572338,4531.53514,36.18113124,,,
1.99E-05,1167.919846,2493.351776,1325.43193,22.41369667,360.9588813,521.0069918,6252.086402,6233.37944,0.361610651,4540.987678,0.277435974,4466.533601,36.09588813,,,
1.99E-05,974.9056004,2261.276558,1286.370957,22.59730777,370.0778181,472.6434714,5671.723926,5653.191394,0.370224931,4434.070822,0.27149857,4392.487743,37.00778181,,,
1.99E-05,731.8753102,1956.159054,1224.283744,22.63244054,371.5243745,409.074569,4908.896791,4890.397635,0.374346547,4316.543501,0.268742597,4315.111922,37.15243745,,,
1.99E-05,234.3560935,1328.337189,1093.981096,22.75082205,371.9088862,278.2690275,3339.229666,3320.842973,0.368375692,4196.513135,0.272914846,4238.156533,37.19088862,,,
2.62E-05,3.46E-05,1034.25717,1034.257136,22.828399,373.3801367,216.9962399,2603.955921,2585.642925,0.358029647,4089.679081,0.280180087,4169.279476,37.33801367,,,
2.58E-05,3.56E-05,1034.478792,1034.478756,22.81963392,373.5636576,217.043105,2604.518302,2586.19698,0.348308783,4000.452562,0.287171745,4110.897586,37.35636576,,,
2.55E-05,3.61E-05,1034.515919,1034.515883,22.82513203,373.5879864,217.0504045,2604.605896,2586.289798,0.339105748,3926.17038,0.293936151,4062.022665,37.35879864,,,
2.57E-05,3.61E-05,1034.542163,1034.542127,22.87946524,373.558731,217.0515706,2604.61989,2586.355407,0.330333037,3864.382903,0.300512392,4021.495749,37.3558731,,,
2.58E-05,3.63E-05,1034.612343,1034.612306,22.95676901,373.5431058,217.0600715,2604.7219,2586.530856,0.321916705,3813.304145,0.30693452,3988.393834,37.35431058,,,
2.56E-05,3.65E-05,1034.869442,1034.869405,22.93997924,373.7621029,217.114963,2605.380598,2587.173604,0.31379438,3771.740651,0.313232125,3962.223373,37.37621029,,,
2.57E-05,3.64E-05,1034.716815,1034.716779,23.02254478,373.5652448,217.0766294,2604.920595,2586.792038,0.305905173,3737.804065,0.319437719,3941.939244,37.35652448,,,
2.55E-05,4.05E-05,1034.9912,1034.99116,23.06198918,373.7461405,217.1306703,2605.569086,2587.478001,0.298204421,3711.39096,0.325573436,3927.532447,37.37461405,,,
2.54E-05,4.07E-05,1035.393735,1035.393694,23.08531382,374.0433355,217.2126851,2606.553264,2588.484338,0.290646605,3691.851528,0.33166238,3918.439184,37.40433355,,,
2.56E-05,4.22E-05,1036.565102,1036.56506,22.96713775,375.079487,217.4660754,2609.593949,2591.412756,0.283199799,3678.954154,0.337718172,3914.337307,37.5079487,,,
2.58E-05,4.08E-05,1036.286507,1036.286466,22.83304237,374.982413,217.4186506,2609.02485,2590.716267,0.275805279,3670.881841,0.343780519,3915.180481,37.4982413,,,
2.60E-05,3.93E-05,1035.98565,1035.985611,22.75272238,374.8181974,217.3623308,2608.349012,2589.964125,0.268427746,3667.772766,0.349872993,3920.995505,37.48181974,,,
2.63E-05,3.90E-05,1035.689933,1035.689894,22.80414136,374.5367402,217.2966524,2607.560872,2589.224832,0.261030655,3669.800676,0.356019532,3931.855827,37.45367402,,,
2.70E-05,3.33E-05,1035.777611,1035.777578,22.85581799,374.5585725,217.3108277,2607.730976,2589.444029,0.253583007,3677.239527,0.362238915,3947.7205,37.45585725,,,
2.73E-05,3.18E-05,1035.911629,1035.911597,22.85072213,374.6693635,217.3391514,2608.07086,2589.779072,0.246041175,3691.114364,0.368553612,3968.596271,37.46693635,,,
2.74E-05,3.26E-05,1035.7812,1035.781167,22.77077072,374.6397282,217.3183082,2607.820741,2589.452999,0.238355351,3711.553653,0.374989935,3994.550737,37.46397282,,,
2.76E-05,3.12E-05,1034.090175,1034.090144,22.73136785,373.337285,216.9691309,2603.630612,2585.225437,0.230453651,3738.378154,0.381590049,4025.650203,37.3337285,,,
2.79E-05,2.76E-05,1034.193991,1034.193963,22.7649355,373.3885662,216.9881018,2603.858263,2585.484978,0.222317776,3772.248927,0.388361689,4062.833786,37.33885662,,,
2.80E-05,2.73E-05,1027.279938,1027.279911,22.72173625,367.95472,215.5510946,2586.61417,2568.199845,0.213772287,3813.847632,0.395418905,4107.117895,36.795472,,,
2.77E-05,2.84E-05,1021.548074,1021.548046,22.81879825,363.3276149,214.3492727,2572.192301,2553.870186,0.204782907,3863.19243,0.402780971,4158.377248,36.33276149,,,
2.76E-05,2.75E-05,1019.849463,1019.849435,22.94096143,361.8703896,213.9857242,2567.829718,2549.623657,0.195363076,3920.666288,0.410429016,4215.62991,36.18703896,,,
2.76E-05,2.71E-05,1032.301253,1032.301226,23.10102922,371.5806627,216.5671741,2598.807129,2580.753133,0.185695554,3987.229637,0.418224929,4278.465967,37.15806627,,,
2.72E-05,2.78E-05,1033.936776,1033.936748,23.14158548,372.8381057,216.9046973,2602.857409,2584.841941,0.175524725,4063.581695,0.426332241,4349.608472,37.28381057,,,
2.68E-05,2.81E-05,1033.754195,1033.754166,23.17994142,372.6582422,216.8636229,2602.364516,2584.385486,0.164745774,4150.446411,0.434813438,4429.670531,37.26582422,,,
2.64E-05,2.81E-05,1034.633493,1034.633465,23.21407644,373.322921,217.0441078,2604.530335,2586.583733,0.153297474,4248.764716,0.443700775,4519.340553,37.3322921,,,
2.61E-05,2.81E-05,1035.055977,1035.055949,23.18661271,373.6826771,217.1342994,2605.612635,2587.639943,0.141083328,4359.860544,0.453049949,4619.927622,37.36826771,,,
2.58E-05,2.79E-05,1034.93956,1034.939532,23.1283533,373.6441608,217.114658,2605.376938,2587.3489,0.12799517,4485.175508,0.462925488,4733.099062,37.36441608,,,
2.56E-05,2.79E-05,1035.07095,1035.070922,23.03045535,373.8383254,217.1497811,2605.798416,2587.677374,0.113922007,4627.091075,0.473393613,4861.195386,37.38383254,,,
2.55E-05,2.79E-05,1035.227347,1035.22732,23.02555049,373.9666568,217.1827523,2606.19407,2588.068369,0.098730152,4788.183976,0.484534855,5006.616771,37.39666568,,,
2.54E-05,2.79E-05,1035.415014,1035.414986,23.03350991,374.1078972,217.2212194,2606.655676,2588.537536,0.082252462,4973.35158,0.496447545,5173.28973,37.41078972,,,
2.54E-05,2.79E-05,1035.538039,1035.538011,23.10216107,374.1420757,217.2414147,2606.89802,2588.845098,0.064262696,5190.797626,0.509255088,5366.33168,37.41420757,,,
2.51E-05,4.01E-05,1035.057554,1035.057514,23.05781779,373.8025123,217.1448243,2605.738933,2587.643886,0.044404236,5458.066452,0.523122939,5593.619846,37.38025123,,,
2.00E-05,429.4592685,1576.37928,1146.920011,22.92504352,373.0119578,329.9306498,3959.169382,3940.948199,0.031443674,5820.72981,0.531974778,5866.331432,37.30119578,,,
2.00E-05,1010.591792,2310.719301,1300.127509,22.74505613,373.397751,482.9323422,5795.190425,5776.798254,0.027877333,6307.415802,0.533777476,6183.588626,37.3397751,,,
1.99E-05,1260.951507,2626.072483,1365.120977,22.63892453,372.7903947,548.6392976,6583.674205,6565.181209,0.025817408,6879.527515,0.533547531,6534.131505,37.27903947,,,
1.99E-05,1901.698112,3436.399271,1534.701159,22.52204966,373.6601856,717.4665633,8609.602204,8590.998177,0.032771722,7610.689551,0.525705225,6919.947766,37.36601856,,,
1.99E-05,3139.470542,5003.94019,1864.469648,22.31599437,377.0475234,1044.05377,12528.65025,12509.85047,0.061248878,8438.279525,0.501529529,7319.905193,37.70475234,,,
1.99E-05,3603.907879,5589.881981,1985.974102,22.20431043,376.5836624,1166.13377,13993.61083,13974.70495,0.095113193,9129.424654,0.47221319,7677.294856,37.65836624,,,
1.99E-05,3788.660441,5822.364953,2033.704512,22.16407126,375.9171921,1214.570888,14574.85649,14555.91238,0.128852578,9728.583308,0.441554124,7969.245052,37.59171921,,,
1.99E-05,4118.437492,6229.354724,2110.917232,22.04980101,368.4456347,1299.369436,15592.43947,15573.38681,0.166083252,10244.66107,0.407184546,8187.384024,36.84456347,,,
1.99E-05,4607.230082,6850.196962,2242.966881,21.88937981,371.3009233,1428.724218,17144.69747,17125.49241,0.211480576,10623.86101,0.366219419,8318.606116,37.13009233,,,
1.99E-05,4657.496095,6915.038557,2257.542462,21.65678689,372.582024,1442.251291,17307.02242,17287.59639,0.257025853,10764.89256,0.324608571,8341.80801,37.2582024,,,
1.99E-05,4858.789104,7172.019025,2313.229921,21.65891838,374.7299437,1495.788699,17949.47156,17930.04756,0.307921772,10638.75591,0.279625349,8257.666326,37.47299437,,,
1.99E-05,4941.098277,7276.791645,2335.693368,21.69712544,375.3305884,1517.613295,18211.36682,18191.97911,0.363519774,10225.21638,0.232541318,8066.934489,37.53305884,,,
2.00E-05,4591.53585,6829.945069,2238.409219,21.91020752,370.9432257,1424.503426,17094.04795,17074.86267,0.416036781,9550.387463,0.189253741,7767.576095,37.09432257,,,
2.00E-05,4401.353329,6587.779668,2186.426339,22.12372215,369.2148396,1374.035418,16488.43161,16469.44917,0.470142677,8716.50138,0.146944039,7372.646461,36.92148396,,,
1.99E-05,3050.345161,4872.451146,1822.105986,22.17597123,362.2063387,1016.671316,12200.06067,12181.12787,0.500996894,7767.85523,0.12231983,6894.681835,36.22063387,,,
1.99E-05,1082.980299,2382.289348,1299.309049,22.31083705,358.0687134,497.8771382,5974.528048,5955.723369,0.494800387,6864.10645,0.124270953,6394.904731,35.80687134,,,
2.43E-05,2.72E-05,1030.910245,1030.910218,22.5806943,370.9585894,216.318574,2595.823927,2577.275612,0.469856306,6178.231704,0.139893057,5961.665323,37.09585894,,,
2.42E-05,2.69E-05,1033.41168,1033.411653,22.59934938,372.9217148,216.8382293,2602.059793,2583.529201,0.448341996,5691.852705,0.153892206,5618.229235,37.29217148,,,
2.47E-05,2.72E-05,1037.276723,1037.276696,22.63782534,375.9461107,217.6404003,2611.685849,2593.191809,0.42949664,5318.140883,0.166541085,5336.934624,37.59461107,,,
2.50E-05,2.73E-05,1037.141829,1037.141801,22.65496795,375.8235332,217.6109401,2611.332326,2592.854571,0.412749648,5016.4046,0.17809139,5099.889194,37.58235332,,,
2.54E-05,2.77E-05,1036.673172,1036.673144,22.76970819,375.3468562,217.5042197,2610.051681,2591.682929,0.39774624,4764.698259,0.188700375,4895.797511,37.53468562,,,
2.60E-05,2.78E-05,1036.034777,1036.034749,22.872853,374.7464806,217.3630552,2608.357705,2590.086941,0.3842145,4551.633797,0.198496444,4718.957786,37.47464806,,,
2.60E-05,2.78E-05,1036.039064,1036.039036,22.86565796,374.7565001,217.3645179,2608.375258,2590.097659,0.371957158,4368.614598,0.207570936,4563.508949,37.47565001,,,
2.59E-05,2.77E-05,1036.377557,1036.377529,22.8864706,375.0053089,217.4333896,2609.201719,2590.943892,0.36081722,4208.952944,0.215998613,4424.976452,37.50053089,,,
2.59E-05,2.75E-05,1036.402212,1036.402184,22.91743522,374.9963143,217.4360747,2609.23394,2591.005529,0.350657594,4068.187648,0.223847342,4300.272274,37.49963143,,,
2.60E-05,2.85E-05,1037.416594,1037.416565,22.8612284,375.8511228,217.6518539,2611.823291,2593.541484,0.341384117,3943.503604,0.231160561,4187.484071,37.58511228,,,
2.65E-05,2.83E-05,1037.629544,1037.629516,22.80820207,376.0685374,217.7004165,2612.406043,2594.07386,0.332892535,3831.786756,0.237993536,4084.596351,37.60685374,,,
2.68E-05,2.83E-05,1037.977506,1037.977477,22.79046391,376.3603409,217.7743127,2613.292798,2594.943764,0.32510603,3731.406976,0.244388143,3991.034892,37.63603409,,,
2.73E-05,2.83E-05,1038.176266,1038.176237,22.81194398,376.4979129,217.8140205,2613.769291,2595.440664,0.317953953,3640.763995,0.25038378,3905.552021,37.64979129,,,
2.77E-05,2.77E-05,1037.95027,1037.950242,22.82456726,376.307376,217.7659387,2613.192309,2594.875674,0.311370355,3558.539651,0.256017705,3827.042606,37.6307376,,,
2.80E-05,2.75E-05,1037.949972,1037.949944,22.83396891,376.2984833,217.7651324,2613.182634,2594.87493,0.30530665,3483.860896,0.261317277,3754.99547,37.62984833,,,
2.82E-05,2.71E-05,1037.427363,1037.427336,22.82342021,375.8944651,217.6570907,2611.886133,2593.568408,0.299707847,3415.793375,0.266315249,3688.718175,37.58944651,,,
2.85E-05,2.64E-05,1035.420045,1035.420019,22.76616368,374.3580626,217.2434323,2606.922231,2588.550112,0.294507061,3353.665062,0.271053602,3627.818285,37.43580626,,,
2.87E-05,2.57E-05,1034.990518,1034.990492,22.73780625,374.0441336,217.1561926,2605.875353,2587.476295,0.28969545,3296.723509,0.275537356,3571.917005,37.40441336,,,
2.85E-05,2.56E-05,1028.719594,1028.719569,22.70255755,369.1121101,215.8525412,2590.23153,2571.798986,0.285139352,3244.383249,0.279856953,3520.905146,36.91121101,,,
2.76E-05,2.83E-05,1023.614873,1023.614845,22.76347312,365.0147762,214.7842355,2577.411857,2559.037183,0.280828573,3196.331212,0.284021628,3474.706834,36.50147762,,,
2.75E-05,2.74E-05,1022.153071,1022.153043,22.94969736,363.6860354,214.4649508,2573.580439,2555.382677,0.27680278,3151.569588,0.288001243,3431.003557,36.36860354,,,
2.75E-05,2.75E-05,1034.218183,1034.218156,23.139158,373.0631219,216.9635159,2603.563232,2585.545458,0.27327163,3110.507591,0.291648243,3389.323004,37.30631219,,,
2.72E-05,2.80E-05,1035.758752,1035.758724,23.12610452,374.2947583,217.2855009,2607.427054,2589.396879,0.270029823,3072.814628,0.295099755,3351.068307,37.42947583,,,
2.70E-05,2.80E-05,1035.296471,1035.296442,23.12918143,373.9259523,217.1889488,2606.268428,2588.241176,0.2670238,3037.791997,0.29839247,3315.696453,37.39259523,,,
2.67E-05,2.82E-05,1035.65368,1035.653651,23.15706091,374.1830704,217.2611602,2607.134965,2589.134199,0.264250292,3005.26386,0.301529461,3283.011424,37.41830704,,,
2.65E-05,2.82E-05,1035.940299,1035.940271,23.14850922,374.4178519,217.3215495,2607.859637,2589.850747,0.261692485,2975.008619,0.304522626,3252.748485,37.44178519,,,
2.65E-05,2.82E-05,1036.203585,1036.203556,23.20013141,374.578751,217.3723139,2608.468811,2590.508961,0.259336912,2946.572251,0.30738173,3224.473428,37.4578751,,,
2.64E-05,2.83E-05,1036.489473,1036.489445,23.23702169,374.7711097,217.4289536,2609.148487,2591.223683,0.257171935,2919.877551,0.310115284,3198.103066,37.47711097,,,
2.64E-05,2.82E-05,1036.509219,1036.509191,23.25126468,374.7736266,217.4319397,2609.184321,2591.273048,0.255182311,2894.728425,0.31273388,3173.370652,37.47736266,,,
2.64E-05,2.83E-05,1036.748564,1036.748536,23.27924122,374.9373465,217.4795885,2609.756106,2591.871411,0.25336144,2871.062926,0.315242782,3150.308629,37.49373465,,,
2.65E-05,2.83E-05,1036.94286,1036.942832,23.27947057,375.0909524,217.5200485,2610.241627,2592.35715,0.25169918,2848.768084,0.317649574,3128.794068,37.50909524,,,
2.65E-05,2.83E-05,1037.156682,1037.156653,23.29966436,375.241633,217.5629961,2610.756997,2592.891704,0.250187854,2827.605421,0.319960195,3108.589004,37.5241633,,,
2.64E-05,2.82E-05,1037.601816,1037.601788,23.29610186,375.5973117,217.6560144,2611.873218,2594.00454,0.24882396,2807.546505,0.322178112,3089.731698,37.55973117,,,
2.66E-05,2.89E-05,1038.302815,1038.302786,23.17476327,376.2640009,217.8116617,2613.740986,2595.757037,0.247605151,2788.576103,0.324306134,3072.231496,37.62640009,,,
2.70E-05,2.86E-05,1038.013722,1038.013694,23.1334458,376.0731829,217.7547051,2613.057507,2595.034306,0.246509492,2770.205,0.326361602,3055.915838,37.60731829,,,
2.72E-05,2.85E-05,1037.97885,1037.978822,23.17110468,376.0108982,217.7444587,2612.93455,2594.947125,0.245534534,2752.74605,0.328348908,3041.107024,37.60108982,,,
2.75E-05,2.84E-05,1037.960727,1037.960699,23.13260827,376.0319998,217.7437307,2612.925814,2594.901818,0.244673341,2736.397547,0.330274749,3027.855549,37.60319998,,,
2.79E-05,2.82E-05,1037.917312,1037.917284,23.17054701,375.9626945,217.7316825,2612.781235,2594.79328,0.243919765,2720.796006,0.332145076,3015.750283,37.59626945,,,
2.82E-05,2.77E-05,1037.326714,1037.326687,23.10489772,375.5555904,217.6138385,2611.367107,2593.316786,0.243258205,2706.165761,0.33397157,3004.892292,37.55555904,,,
2.84E-05,2.75E-05,1036.90397,1036.903943,23.07993885,375.243901,217.5277428,2610.333957,2592.259925,0.242684414,2692.526532,0.33575835,2995.302401,37.5243901,,,
2.85E-05,2.71E-05,1036.092994,1036.092967,23.03678215,374.6416186,217.362206,2608.347516,2590.232485,0.242184436,2679.938432,0.337516097,2987.060785,37.46416186,,,
2.86E-05,2.68E-05,1036.430833,1036.430806,23.02132495,374.9233086,217.4338129,2609.206799,2591.077083,0.241770898,2668.382257,0.339238337,2980.269757,37.49233086,,,
2.84E-05,2.72E-05,1029.964159,1029.964132,22.97732763,369.8443714,216.0900727,2593.08191,2574.910397,0.24131793,2657.921251,0.341011825,2975.186676,36.98443714,,,
2.77E-05,2.84E-05,1025.427487,1025.427459,22.95110239,366.2769872,215.1470094,2581.765145,2563.568718,0.240852172,2648.442158,0.342821329,2971.629712,36.62769872,,,
2.74E-05,2.79E-05,1024.403705,1024.403677,23.07555015,365.3518976,214.9238693,2579.087464,2561.009262,0.240430092,2639.491104,0.344629725,2968.713172,36.53518976,,,
2.73E-05,2.76E-05,1035.571864,1035.571837,23.26695302,374.0171081,217.2354155,2606.826029,2588.92966,0.240257609,2631.379005,0.346296839,2966.012039,37.40171081,,,
2.70E-05,2.79E-05,1037.128953,1037.128925,23.30573889,375.2140881,217.5567384,2610.681905,2592.822383,0.24016189,2624.208882,0.347939987,2964.704258,37.52140881,,,
2.65E-05,2.81E-05,1036.899868,1036.89984,23.28952643,375.0476577,217.5102958,2610.124594,2592.24967,0.240106432,2617.868752,0.349585614,2964.681181,37.50476577,,,
2.60E-05,2.80E-05,1036.93385,1036.933822,23.23496467,375.1248028,217.5216949,2610.261384,2592.334626,0.240091721,2612.152929,0.351235227,2965.676714,37.51248028,,,
2.57E-05,2.78E-05,1037.381032,1037.381004,23.24651306,375.4681878,217.6139435,2611.368367,2593.45258,0.240121155,2606.919125,0.352888623,2967.598877,37.54681878,,,
2.56E-05,2.77E-05,1037.667711,1037.667684,23.24411256,375.6973527,217.6738584,2612.087346,2594.169278,0.240188988,2602.122566,0.354551702,2970.40385,37.56973527,,,
2.55E-05,2.76E-05,1037.886197,1037.88617,23.28208201,375.8353572,217.7163703,2612.597489,2594.715493,0.240291774,2597.612221,0.356228937,2973.964282,37.58353572,,,
2.54E-05,2.77E-05,1038.107801,1038.107773,23.30360247,375.9909768,217.7608341,2613.131054,2595.269502,0.240427391,2593.429913,0.357923837,2978.303495,37.59909768,,,
2.54E-05,2.76E-05,1038.154152,1038.154125,23.29087447,376.0393921,217.7714983,2613.259024,2595.385381,0.240589876,2589.698445,0.35964169,2983.377111,37.60393921,,,
2.54E-05,2.77E-05,1038.380664,1038.380637,23.29241247,376.2172978,217.8185665,2613.823843,2595.951661,0.240778881,2586.454096,0.361384051,2989.222085,37.62172978,,,
2.53E-05,2.76E-05,1038.593907,1038.593879,23.30763512,376.3720971,217.8617868,2614.342487,2596.484766,0.240990802,2583.680919,0.363154232,2995.734483,37.63720971,,,
2.52E-05,2.75E-05,1038.978798,1038.978771,23.29690264,376.6866858,217.9428221,2615.314912,2597.446995,0.241225098,2581.439192,0.364953134,3002.895231,37.66866858,,,
2.60E-05,2.86E-05,1039.780342,1039.780313,23.2162771,377.3954827,218.1161932,2617.395365,2599.450854,0.241485119,2579.824596,0.366778502,3010.677867,37.73954827,,,
2.63E-05,2.84E-05,1039.032529,1039.032501,23.15544957,376.859477,217.9652145,2615.583621,2597.581324,0.241744977,2578.035907,0.368650245,3018.857686,37.6859477,,,
2.66E-05,2.85E-05,1038.553806,1038.553778,23.17440208,376.4630355,217.8639802,2614.368808,2596.384515,0.242007157,2576.487376,0.370570211,3028.032732,37.64630355,,,
2.70E-05,2.84E-05,1038.222382,1038.222353,23.18140963,376.194205,217.7943786,2613.533589,2595.555954,0.242271974,2575.273012,0.37254136,3038.225091,37.6194205,,,
2.73E-05,2.83E-05,1037.992393,1037.992364,23.1884225,376.0056728,217.7459091,2612.951954,2594.980981,0.242539301,2574.330711,0.374566807,3049.34218,37.60056728,,,
